_id,MONTH,GEOGRAPHY,DURATION,AGE GROUP,Both sexes,Male,Female
35145,Jun2019,Eastern region,   1 - 4 weeks,"Total, 15 years and over",23.9,12.6,11.3
35146,Jun2019,Eastern region,   1 - 4 weeks, 15-64 years,23.9,12.6,11.3
35147,Jun2019,Eastern region,   1 - 4 weeks,  15-19,5.6,2.2,3.4
35148,Jun2019,Eastern region,   1 - 4 weeks,  20-24,5.5,3.5,1.9
35149,Jun2019,Eastern region,   1 - 4 weeks,  25-44,8.9,5.0,4.0
35150,Jun2019,Eastern region,   1 - 4 weeks,  45-54,2.1,0.0,0.0
35151,Jun2019,Eastern region,   1 - 4 weeks,  55-64,1.8,0.0,0.0
35152,Jun2019,Eastern region,   1 - 4 weeks,  65 years and over,0.0,0.0,0.0
35153,Jun2019,Eastern region,   5 - 13 weeks,"Total, 15 years and over",15.9,9.8,6.0
35154,Jun2019,Eastern region,   5 - 13 weeks, 15-64 years,15.7,9.8,5.8
35155,Jun2019,Eastern region,   5 - 13 weeks,  15-19,2.8,0.0,0.0
35156,Jun2019,Eastern region,   5 - 13 weeks,  20-24,1.8,1.5,0.0
35157,Jun2019,Eastern region,   5 - 13 weeks,  25-44,5.7,3.6,2.1
35158,Jun2019,Eastern region,   5 - 13 weeks,  45-54,2.0,0.0,0.0
35159,Jun2019,Eastern region,   5 - 13 weeks,  55-64,3.4,2.4,0.0
35160,Jun2019,Eastern region,   5 - 13 weeks,  65 years and over,0.0,0.0,0.0
35161,Jun2019,Eastern region,   14 - 25 weeks,"Total, 15 years and over",7.0,4.9,2.0
35162,Jun2019,Eastern region,   14 - 25 weeks, 15-64 years,7.0,4.9,2.0
35163,Jun2019,Eastern region,   14 - 25 weeks,  15-19,0.0,0.0,0.0
35164,Jun2019,Eastern region,   14 - 25 weeks,  20-24,0.0,0.0,0.0
35165,Jun2019,Eastern region,   14 - 25 weeks,  25-44,1.7,0.0,0.0
35166,Jun2019,Eastern region,   14 - 25 weeks,  45-54,1.8,0.0,0.0
35167,Jun2019,Eastern region,   14 - 25 weeks,  55-64,1.8,0.0,0.0
35168,Jun2019,Eastern region,   14 - 25 weeks,  65 years and over,0.0,0.0,0.0
35169,Jun2019,Eastern region,   26 weeks ,"Total, 15 years and over",0.0,0.0,0.0
35170,Jun2019,Eastern region,   26 weeks , 15-64 years,0.0,0.0,0.0
35171,Jun2019,Eastern region,   26 weeks ,  15-19,0.0,0.0,0.0
35172,Jun2019,Eastern region,   26 weeks ,  20-24,0.0,0.0,0.0
35173,Jun2019,Eastern region,   26 weeks ,  25-44,0.0,0.0,0.0
35174,Jun2019,Eastern region,   26 weeks ,  45-54,0.0,0.0,0.0
35175,Jun2019,Eastern region,   26 weeks ,  55-64,0.0,0.0,0.0
35176,Jun2019,Eastern region,   26 weeks ,  65 years and over,0.0,0.0,0.0
35177,Jun2019,Eastern region,   27 weeks or more,"Total, 15 years and over",11.4,7.4,4.0
35178,Jun2019,Eastern region,   27 weeks or more, 15-64 years,11.0,7.1,3.9
35179,Jun2019,Eastern region,   27 weeks or more,  15-19,0.0,0.0,0.0
35180,Jun2019,Eastern region,   27 weeks or more,  20-24,0.0,0.0,0.0
35181,Jun2019,Eastern region,   27 weeks or more,  25-44,4.0,2.5,1.5
35182,Jun2019,Eastern region,   27 weeks or more,  45-54,2.9,0.0,1.7
35183,Jun2019,Eastern region,   27 weeks or more,  55-64,3.1,2.5,0.0
35184,Jun2019,Eastern region,   27 weeks or more,  65 years and over,0.0,0.0,0.0
35185,Jun2019,Eastern region,      27 - 51 weeks,"Total, 15 years and over",3.2,2.1,0.0
35186,Jun2019,Eastern region,      27 - 51 weeks, 15-64 years,2.9,1.8,0.0
35187,Jun2019,Eastern region,      27 - 51 weeks,  15-19,0.0,0.0,0.0
35188,Jun2019,Eastern region,      27 - 51 weeks,  20-24,0.0,0.0,0.0
35189,Jun2019,Eastern region,      27 - 51 weeks,  25-44,0.0,0.0,0.0
35190,Jun2019,Eastern region,      27 - 51 weeks,  45-54,0.0,0.0,0.0
35191,Jun2019,Eastern region,      27 - 51 weeks,  55-64,0.0,0.0,0.0
35192,Jun2019,Eastern region,      27 - 51 weeks,  65 years and over,0.0,0.0,0.0
35193,Jun2019,Eastern region,      52 weeks,"Total, 15 years and over",4.9,3.0,2.0
35194,Jun2019,Eastern region,      52 weeks, 15-64 years,4.9,3.0,1.9
35195,Jun2019,Eastern region,      52 weeks,  15-19,0.0,0.0,0.0
35196,Jun2019,Eastern region,      52 weeks,  20-24,0.0,0.0,0.0
35197,Jun2019,Eastern region,      52 weeks,  25-44,0.0,0.0,0.0
35198,Jun2019,Eastern region,      52 weeks,  45-54,1.8,0.0,0.0
35199,Jun2019,Eastern region,      52 weeks,  55-64,1.6,0.0,0.0
35200,Jun2019,Eastern region,      52 weeks,  65 years and over,0.0,0.0,0.0
35201,Jun2019,Eastern region,      53 weeks or more,"Total, 15 years and over",3.3,2.4,0.0
35202,Jun2019,Eastern region,      53 weeks or more, 15-64 years,3.2,2.3,0.0
35203,Jun2019,Eastern region,      53 weeks or more,  15-19,0.0,0.0,0.0
35204,Jun2019,Eastern region,      53 weeks or more,  20-24,0.0,0.0,0.0
35205,Jun2019,Eastern region,      53 weeks or more,  25-44,1.9,1.6,0.0
35206,Jun2019,Eastern region,      53 weeks or more,  45-54,0.0,0.0,0.0
35207,Jun2019,Eastern region,      53 weeks or more,  55-64,0.0,0.0,0.0
35208,Jun2019,Eastern region,      53 weeks or more,  65 years and over,0.0,0.0,0.0
35209,Jun2019,Eastern region,   Duration unknown,"Total, 15 years and over",3.6,2.5,0.0
35210,Jun2019,Eastern region,   Duration unknown, 15-64 years,3.6,2.5,0.0
35211,Jun2019,Eastern region,   Duration unknown,  15-19,0.0,0.0,0.0
35212,Jun2019,Eastern region,   Duration unknown,  20-24,0.0,0.0,0.0
35213,Jun2019,Eastern region,   Duration unknown,  25-44,0.0,0.0,0.0
35214,Jun2019,Eastern region,   Duration unknown,  45-54,0.0,0.0,0.0
35215,Jun2019,Eastern region,   Duration unknown,  55-64,0.0,0.0,0.0
35216,Jun2019,Eastern region,   Duration unknown,  65 years and over,0.0,0.0,0.0
35217,Jun2019,Eastern region,Average weeks unemployed (no top-code),"Total, 15 years and over",19.3,20.8,17.1
35218,Jun2019,Eastern region,Average weeks unemployed (no top-code), 15-64 years,19.2,20.5,17.2
35219,Jun2019,Eastern region,Average weeks unemployed (no top-code),  15-19,6.3,7.6,5.3
35220,Jun2019,Eastern region,Average weeks unemployed (no top-code),  20-24,11.2,10.7,12.5
35221,Jun2019,Eastern region,Average weeks unemployed (no top-code),  25-44,19.8,23.1,14.9
35222,Jun2019,Eastern region,Average weeks unemployed (no top-code),  45-54,28.0,20.8,35.2
35223,Jun2019,Eastern region,Average weeks unemployed (no top-code),  55-64,29.6,32.9,22.1
35224,Jun2019,Eastern region,Average weeks unemployed (no top-code),  65 years and over,35.2,45.5,14.5
35225,Jun2019,Eastern region,Average weeks unemployed (top-code = 99 weeks),"Total, 15 years and over",16.8,18.3,14.7
35226,Jun2019,Eastern region,Average weeks unemployed (top-code = 99 weeks), 15-64 years,16.7,18.0,14.7
35227,Jun2019,Eastern region,Average weeks unemployed (top-code = 99 weeks),  15-19,6.3,7.6,5.3
35228,Jun2019,Eastern region,Average weeks unemployed (top-code = 99 weeks),  20-24,10.1,10.7,8.6
35229,Jun2019,Eastern region,Average weeks unemployed (top-code = 99 weeks),  25-44,17.0,18.5,14.7
35230,Jun2019,Eastern region,Average weeks unemployed (top-code = 99 weeks),  45-54,22.9,20.8,24.9
35231,Jun2019,Eastern region,Average weeks unemployed (top-code = 99 weeks),  55-64,26.4,28.4,21.8
35232,Jun2019,Eastern region,Average weeks unemployed (top-code = 99 weeks),  65 years and over,33.8,43.5,14.5
35233,Jun2019,Central region,Total unemployed,"Total, 15 years and over",250.7,124.8,125.9
35234,Jun2019,Central region,Total unemployed, 15-64 years,244.8,120.4,124.4
35235,Jun2019,Central region,Total unemployed,  15-19,34.3,14.7,19.6
35236,Jun2019,Central region,Total unemployed,  20-24,50.9,24.7,26.2
35237,Jun2019,Central region,Total unemployed,  25-44,97.0,48.4,48.6
35238,Jun2019,Central region,Total unemployed,  45-54,32.4,16.0,16.5
35239,Jun2019,Central region,Total unemployed,  55-64,30.2,16.7,13.5
35240,Jun2019,Central region,Total unemployed,  65 years and over,5.9,4.4,1.6
35241,Jun2019,Central region,   1 - 4 weeks,"Total, 15 years and over",97.7,43.4,54.3
35242,Jun2019,Central region,   1 - 4 weeks, 15-64 years,96.5,42.6,53.9
35243,Jun2019,Central region,   1 - 4 weeks,  15-19,22.6,8.0,14.6
35244,Jun2019,Central region,   1 - 4 weeks,  20-24,29.2,14.0,15.2
35245,Jun2019,Central region,   1 - 4 weeks,  25-44,31.5,13.7,17.8
35246,Jun2019,Central region,   1 - 4 weeks,  45-54,7.4,3.6,3.8
35247,Jun2019,Central region,   1 - 4 weeks,  55-64,5.9,3.2,2.7
35248,Jun2019,Central region,   1 - 4 weeks,  65 years and over,0.0,0.0,0.0
35249,Jun2019,Central region,   5 - 13 weeks,"Total, 15 years and over",62.2,33.4,28.9
35250,Jun2019,Central region,   5 - 13 weeks, 15-64 years,60.4,32.2,28.3
35251,Jun2019,Central region,   5 - 13 weeks,  15-19,7.6,3.6,4.0
35252,Jun2019,Central region,   5 - 13 weeks,  20-24,12.5,6.9,5.6
35253,Jun2019,Central region,   5 - 13 weeks,  25-44,23.2,10.6,12.6
35254,Jun2019,Central region,   5 - 13 weeks,  45-54,9.5,5.1,4.4
35255,Jun2019,Central region,   5 - 13 weeks,  55-64,7.6,6.0,1.6
35256,Jun2019,Central region,   5 - 13 weeks,  65 years and over,1.8,0.0,0.0
35257,Jun2019,Central region,   14 - 25 weeks,"Total, 15 years and over",47.8,25.5,22.3
35258,Jun2019,Central region,   14 - 25 weeks, 15-64 years,47.0,25.0,22.0
35259,Jun2019,Central region,   14 - 25 weeks,  15-19,2.2,2.0,0.0
35260,Jun2019,Central region,   14 - 25 weeks,  20-24,4.7,2.2,2.5
35261,Jun2019,Central region,   14 - 25 weeks,  25-44,27.0,14.4,12.6
35262,Jun2019,Central region,   14 - 25 weeks,  45-54,6.1,2.7,3.4
35263,Jun2019,Central region,   14 - 25 weeks,  55-64,7.0,3.6,3.3
35264,Jun2019,Central region,   14 - 25 weeks,  65 years and over,0.0,0.0,0.0
35265,Jun2019,Central region,   26 weeks ,"Total, 15 years and over",3.6,2.2,0.0
35266,Jun2019,Central region,   26 weeks , 15-64 years,3.4,2.0,0.0
35267,Jun2019,Central region,   26 weeks ,  15-19,0.0,0.0,0.0
35268,Jun2019,Central region,   26 weeks ,  20-24,0.0,0.0,0.0
35269,Jun2019,Central region,   26 weeks ,  25-44,1.7,0.0,0.0
35270,Jun2019,Central region,   26 weeks ,  45-54,0.0,0.0,0.0
35271,Jun2019,Central region,   26 weeks ,  55-64,0.0,0.0,0.0
35272,Jun2019,Central region,   26 weeks ,  65 years and over,0.0,0.0,0.0
35273,Jun2019,Central region,   27 weeks or more,"Total, 15 years and over",32.0,17.4,14.6
35274,Jun2019,Central region,   27 weeks or more, 15-64 years,30.0,15.7,14.3
35275,Jun2019,Central region,   27 weeks or more,  15-19,0.0,0.0,0.0
35276,Jun2019,Central region,   27 weeks or more,  20-24,2.1,0.0,0.0
35277,Jun2019,Central region,   27 weeks or more,  25-44,10.8,6.8,4.0
35278,Jun2019,Central region,   27 weeks or more,  45-54,8.5,4.2,4.2
35279,Jun2019,Central region,   27 weeks or more,  55-64,7.9,3.1,4.8
35280,Jun2019,Central region,   27 weeks or more,  65 years and over,1.9,1.6,0.0
35281,Jun2019,Central region,      27 - 51 weeks,"Total, 15 years and over",17.7,9.3,8.4
35282,Jun2019,Central region,      27 - 51 weeks, 15-64 years,16.7,8.6,8.1
35283,Jun2019,Central region,      27 - 51 weeks,  15-19,0.0,0.0,0.0
35284,Jun2019,Central region,      27 - 51 weeks,  20-24,1.8,0.0,0.0
35285,Jun2019,Central region,      27 - 51 weeks,  25-44,7.9,5.0,2.9
35286,Jun2019,Central region,      27 - 51 weeks,  45-54,3.9,1.9,2.0
35287,Jun2019,Central region,      27 - 51 weeks,  55-64,2.3,0.0,2.2
35288,Jun2019,Central region,      27 - 51 weeks,  65 years and over,0.0,0.0,0.0
35289,Jun2019,Central region,      52 weeks,"Total, 15 years and over",5.6,3.8,1.8
35290,Jun2019,Central region,      52 weeks, 15-64 years,5.6,3.8,1.8
35291,Jun2019,Central region,      52 weeks,  15-19,0.0,0.0,0.0
35292,Jun2019,Central region,      52 weeks,  20-24,0.0,0.0,0.0
35293,Jun2019,Central region,      52 weeks,  25-44,0.0,0.0,0.0
35294,Jun2019,Central region,      52 weeks,  45-54,2.6,1.9,0.0
35295,Jun2019,Central region,      52 weeks,  55-64,1.8,0.0,0.0
35296,Jun2019,Central region,      52 weeks,  65 years and over,0.0,0.0,0.0
35297,Jun2019,Central region,      53 weeks or more,"Total, 15 years and over",8.6,4.2,4.5
35298,Jun2019,Central region,      53 weeks or more, 15-64 years,7.8,3.3,4.5
35299,Jun2019,Central region,      53 weeks or more,  15-19,0.0,0.0,0.0
35300,Jun2019,Central region,      53 weeks or more,  20-24,0.0,0.0,0.0
35301,Jun2019,Central region,      53 weeks or more,  25-44,1.7,0.0,0.0
35302,Jun2019,Central region,      53 weeks or more,  45-54,1.9,0.0,1.5
35303,Jun2019,Central region,      53 weeks or more,  55-64,3.8,1.7,2.1
35304,Jun2019,Central region,      53 weeks or more,  65 years and over,0.0,0.0,0.0
35305,Jun2019,Central region,   Duration unknown,"Total, 15 years and over",7.3,2.9,4.4
35306,Jun2019,Central region,   Duration unknown, 15-64 years,7.3,2.9,4.4
35307,Jun2019,Central region,   Duration unknown,  15-19,0.0,0.0,0.0
35308,Jun2019,Central region,   Duration unknown,  20-24,1.9,0.0,1.6
35309,Jun2019,Central region,   Duration unknown,  25-44,2.8,0.0,0.0
35310,Jun2019,Central region,   Duration unknown,  45-54,0.0,0.0,0.0
35311,Jun2019,Central region,   Duration unknown,  55-64,0.0,0.0,0.0
35312,Jun2019,Central region,   Duration unknown,  65 years and over,0.0,0.0,0.0
35313,Jun2019,Central region,Average weeks unemployed (no top-code),"Total, 15 years and over",14.6,15.4,13.8
35314,Jun2019,Central region,Average weeks unemployed (no top-code), 15-64 years,14.2,14.6,13.8
35315,Jun2019,Central region,Average weeks unemployed (no top-code),  15-19,6.1,8.2,4.4
35316,Jun2019,Central region,Average weeks unemployed (no top-code),  20-24,7.6,7.3,8.0
35317,Jun2019,Central region,Average weeks unemployed (no top-code),  25-44,14.2,15.6,12.9
35318,Jun2019,Central region,Average weeks unemployed (no top-code),  45-54,20.5,20.0,21.2
35319,Jun2019,Central region,Average weeks unemployed (no top-code),  55-64,27.5,23.2,32.4
35320,Jun2019,Central region,Average weeks unemployed (no top-code),  65 years and over,30.8,36.2,14.0
35321,Jun2019,Central region,Average weeks unemployed (top-code = 99 weeks),"Total, 15 years and over",14.4,15.1,13.7
35322,Jun2019,Central region,Average weeks unemployed (top-code = 99 weeks), 15-64 years,14.0,14.4,13.7
35323,Jun2019,Central region,Average weeks unemployed (top-code = 99 weeks),  15-19,6.1,8.2,4.4
35324,Jun2019,Central region,Average weeks unemployed (top-code = 99 weeks),  20-24,7.6,7.3,8.0
35325,Jun2019,Central region,Average weeks unemployed (top-code = 99 weeks),  25-44,14.2,15.6,12.9
35326,Jun2019,Central region,Average weeks unemployed (top-code = 99 weeks),  45-54,20.5,19.9,21.2
35327,Jun2019,Central region,Average weeks unemployed (top-code = 99 weeks),  55-64,26.2,22.2,31.0
35328,Jun2019,Central region,Average weeks unemployed (top-code = 99 weeks),  65 years and over,27.7,32.0,14.0
35329,Jun2019,Western region,Total unemployed,"Total, 15 years and over",102.9,57.4,45.5
35330,Jun2019,Western region,Total unemployed, 15-64 years,100.2,56.3,43.9
35331,Jun2019,Western region,Total unemployed,  15-19,19.2,10.2,9.0
35332,Jun2019,Western region,Total unemployed,  20-24,13.9,10.0,4.0
35333,Jun2019,Western region,Total unemployed,  25-44,38.3,18.3,19.9
35334,Jun2019,Western region,Total unemployed,  45-54,12.6,6.9,5.7
35335,Jun2019,Western region,Total unemployed,  55-64,16.3,11.0,5.3
35336,Jun2019,Western region,Total unemployed,  65 years and over,2.7,0.0,1.6
35337,Jun2019,Western region,   1 - 4 weeks,"Total, 15 years and over",39.6,20.1,19.4
35338,Jun2019,Western region,   1 - 4 weeks, 15-64 years,39.0,19.9,19.0
35339,Jun2019,Western region,   1 - 4 weeks,  15-19,8.3,4.4,3.9
35340,Jun2019,Western region,   1 - 4 weeks,  20-24,5.7,4.0,1.7
35341,Jun2019,Western region,   1 - 4 weeks,  25-44,15.0,6.4,8.6
35342,Jun2019,Western region,   1 - 4 weeks,  45-54,4.7,1.7,2.9
35343,Jun2019,Western region,   1 - 4 weeks,  55-64,5.3,3.5,1.8
35344,Jun2019,Western region,   1 - 4 weeks,  65 years and over,0.0,0.0,0.0
35345,Jun2019,Western region,   5 - 13 weeks,"Total, 15 years and over",25.5,15.5,10.0
35346,Jun2019,Western region,   5 - 13 weeks, 15-64 years,25.0,15.2,9.8
35347,Jun2019,Western region,   5 - 13 weeks,  15-19,6.2,3.5,2.7
35348,Jun2019,Western region,   5 - 13 weeks,  20-24,3.3,2.2,0.0
35349,Jun2019,Western region,   5 - 13 weeks,  25-44,9.0,5.4,3.6
35350,Jun2019,Western region,   5 - 13 weeks,  45-54,2.5,0.0,0.0
35351,Jun2019,Western region,   5 - 13 weeks,  55-64,3.9,2.9,0.0
35352,Jun2019,Western region,   5 - 13 weeks,  65 years and over,0.0,0.0,0.0
35353,Jun2019,Western region,   14 - 25 weeks,"Total, 15 years and over",16.8,10.0,6.8
35354,Jun2019,Western region,   14 - 25 weeks, 15-64 years,16.2,9.8,6.5
35355,Jun2019,Western region,   14 - 25 weeks,  15-19,2.1,0.0,0.0
35356,Jun2019,Western region,   14 - 25 weeks,  20-24,0.0,0.0,0.0
35357,Jun2019,Western region,   14 - 25 weeks,  25-44,7.3,3.3,4.0
35358,Jun2019,Western region,   14 - 25 weeks,  45-54,2.4,2.0,0.0
35359,Jun2019,Western region,   14 - 25 weeks,  55-64,3.2,2.3,0.0
35360,Jun2019,Western region,   14 - 25 weeks,  65 years and over,0.0,0.0,0.0
35361,Jun2019,Western region,   26 weeks ,"Total, 15 years and over",0.0,0.0,0.0
35362,Jun2019,Western region,   26 weeks , 15-64 years,0.0,0.0,0.0
35363,Jun2019,Western region,   26 weeks ,  15-19,0.0,0.0,0.0
35364,Jun2019,Western region,   26 weeks ,  20-24,0.0,0.0,0.0
35365,Jun2019,Western region,   26 weeks ,  25-44,0.0,0.0,0.0
35366,Jun2019,Western region,   26 weeks ,  45-54,0.0,0.0,0.0
35367,Jun2019,Western region,   26 weeks ,  55-64,0.0,0.0,0.0
35368,Jun2019,Western region,   26 weeks ,  65 years and over,0.0,0.0,0.0
35369,Jun2019,Western region,   27 weeks or more,"Total, 15 years and over",15.9,9.3,6.7
35370,Jun2019,Western region,   27 weeks or more, 15-64 years,14.9,8.9,6.0
35371,Jun2019,Western region,   27 weeks or more,  15-19,0.0,0.0,0.0
35372,Jun2019,Western region,   27 weeks or more,  20-24,2.4,1.9,0.0
35373,Jun2019,Western region,   27 weeks or more,  25-44,5.5,2.7,2.7
35374,Jun2019,Western region,   27 weeks or more,  45-54,2.8,1.9,0.0
35375,Jun2019,Western region,   27 weeks or more,  55-64,3.4,2.0,0.0
35376,Jun2019,Western region,   27 weeks or more,  65 years and over,0.0,0.0,0.0
35377,Jun2019,Western region,      27 - 51 weeks,"Total, 15 years and over",8.4,4.9,3.5
35378,Jun2019,Western region,      27 - 51 weeks, 15-64 years,7.9,4.9,3.0
35379,Jun2019,Western region,      27 - 51 weeks,  15-19,0.0,0.0,0.0
35380,Jun2019,Western region,      27 - 51 weeks,  20-24,1.6,0.0,0.0
35381,Jun2019,Western region,      27 - 51 weeks,  25-44,2.8,1.5,0.0
35382,Jun2019,Western region,      27 - 51 weeks,  45-54,0.0,0.0,0.0
35383,Jun2019,Western region,      27 - 51 weeks,  55-64,1.6,0.0,0.0
35384,Jun2019,Western region,      27 - 51 weeks,  65 years and over,0.0,0.0,0.0
35385,Jun2019,Western region,      52 weeks,"Total, 15 years and over",4.0,2.1,1.8
35386,Jun2019,Western region,      52 weeks, 15-64 years,3.6,1.9,1.7
35387,Jun2019,Western region,      52 weeks,  15-19,0.0,0.0,0.0
35388,Jun2019,Western region,      52 weeks,  20-24,0.0,0.0,0.0
35389,Jun2019,Western region,      52 weeks,  25-44,0.0,0.0,0.0
35390,Jun2019,Western region,      52 weeks,  45-54,0.0,0.0,0.0
35391,Jun2019,Western region,      52 weeks,  55-64,0.0,0.0,0.0
35392,Jun2019,Western region,      52 weeks,  65 years and over,0.0,0.0,0.0
35393,Jun2019,Western region,      53 weeks or more,"Total, 15 years and over",3.6,2.2,0.0
35394,Jun2019,Western region,      53 weeks or more, 15-64 years,3.4,2.2,0.0
35395,Jun2019,Western region,      53 weeks or more,  15-19,0.0,0.0,0.0
35396,Jun2019,Western region,      53 weeks or more,  20-24,0.0,0.0,0.0
35397,Jun2019,Western region,      53 weeks or more,  25-44,1.6,0.0,0.0
35398,Jun2019,Western region,      53 weeks or more,  45-54,0.0,0.0,0.0
35399,Jun2019,Western region,      53 weeks or more,  55-64,0.0,0.0,0.0
35400,Jun2019,Western region,      53 weeks or more,  65 years and over,0.0,0.0,0.0
35401,Jun2019,Western region,   Duration unknown,"Total, 15 years and over",4.6,2.4,2.1
35402,Jun2019,Western region,   Duration unknown, 15-64 years,4.6,2.4,2.1
35403,Jun2019,Western region,   Duration unknown,  15-19,1.5,0.0,0.0
35404,Jun2019,Western region,   Duration unknown,  20-24,0.0,0.0,0.0
35405,Jun2019,Western region,   Duration unknown,  25-44,0.0,0.0,0.0
35406,Jun2019,Western region,   Duration unknown,  45-54,0.0,0.0,0.0
35407,Jun2019,Western region,   Duration unknown,  55-64,0.0,0.0,0.0
35408,Jun2019,Western region,   Duration unknown,  65 years and over,0.0,0.0,0.0
35409,Jun2019,Western region,Average weeks unemployed (no top-code),"Total, 15 years and over",15.4,16.5,14.0
35410,Jun2019,Western region,Average weeks unemployed (no top-code), 15-64 years,15.0,16.3,13.4
35411,Jun2019,Western region,Average weeks unemployed (no top-code),  15-19,8.8,8.4,9.1
35412,Jun2019,Western region,Average weeks unemployed (no top-code),  20-24,15.1,16.8,10.7
35413,Jun2019,Western region,Average weeks unemployed (no top-code),  25-44,15.2,16.2,14.4
35414,Jun2019,Western region,Average weeks unemployed (no top-code),  45-54,18.0,22.3,12.7
35415,Jun2019,Western region,Average weeks unemployed (no top-code),  55-64,19.2,19.3,19.5
35416,Jun2019,Western region,Average weeks unemployed (no top-code),  65 years and over,27.6,26.0,28.6
35417,Jun2019,Western region,Average weeks unemployed (top-code = 99 weeks),"Total, 15 years and over",14.9,15.9,13.7
35418,Jun2019,Western region,Average weeks unemployed (top-code = 99 weeks), 15-64 years,14.6,15.7,13.3
35419,Jun2019,Western region,Average weeks unemployed (top-code = 99 weeks),  15-19,8.8,8.4,9.1
35420,Jun2019,Western region,Average weeks unemployed (top-code = 99 weeks),  20-24,14.8,16.5,10.7
35421,Jun2019,Western region,Average weeks unemployed (top-code = 99 weeks),  25-44,14.9,15.8,14.1
35422,Jun2019,Western region,Average weeks unemployed (top-code = 99 weeks),  45-54,17.9,22.3,12.7
35423,Jun2019,Western region,Average weeks unemployed (top-code = 99 weeks),  55-64,17.9,17.2,19.5
35424,Jun2019,Western region,Average weeks unemployed (top-code = 99 weeks),  65 years and over,25.4,24.6,25.8
35425,Jun2019,Northern region,Total unemployed,"Total, 15 years and over",25.8,15.3,10.6
35426,Jun2019,Northern region,Total unemployed, 15-64 years,24.4,14.6,9.9
35427,Jun2019,Northern region,Total unemployed,  15-19,3.8,2.0,1.8
35428,Jun2019,Northern region,Total unemployed,  20-24,3.2,0.0,2.0
35429,Jun2019,Northern region,Total unemployed,  25-44,10.7,7.1,3.6
35430,Jun2019,Northern region,Total unemployed,  45-54,3.5,2.1,0.0
35431,Jun2019,Northern region,Total unemployed,  55-64,3.3,2.1,0.0
35432,Jun2019,Northern region,Total unemployed,  65 years and over,0.0,0.0,0.0
35433,Jun2019,Northern region,   1 - 4 weeks,"Total, 15 years and over",9.6,5.2,4.4
35434,Jun2019,Northern region,   1 - 4 weeks, 15-64 years,9.4,5.0,4.4
35435,Jun2019,Northern region,   1 - 4 weeks,  15-19,1.9,0.0,0.0
35436,Jun2019,Northern region,   1 - 4 weeks,  20-24,0.0,0.0,0.0
35437,Jun2019,Northern region,   1 - 4 weeks,  25-44,3.6,1.8,1.8
35438,Jun2019,Northern region,   1 - 4 weeks,  45-54,1.5,0.0,0.0
35439,Jun2019,Northern region,   1 - 4 weeks,  55-64,0.0,0.0,0.0
35440,Jun2019,Northern region,   1 - 4 weeks,  65 years and over,0.0,0.0,0.0
35441,Jun2019,Northern region,   5 - 13 weeks,"Total, 15 years and over",5.1,3.2,1.9
35442,Jun2019,Northern region,   5 - 13 weeks, 15-64 years,4.9,3.1,1.9
35443,Jun2019,Northern region,   5 - 13 weeks,  15-19,0.0,0.0,0.0
35444,Jun2019,Northern region,   5 - 13 weeks,  20-24,0.0,0.0,0.0
35445,Jun2019,Northern region,   5 - 13 weeks,  25-44,1.8,0.0,0.0
35446,Jun2019,Northern region,   5 - 13 weeks,  45-54,0.0,0.0,0.0
35447,Jun2019,Northern region,   5 - 13 weeks,  55-64,0.0,0.0,0.0
35448,Jun2019,Northern region,   5 - 13 weeks,  65 years and over,0.0,0.0,0.0
35449,Jun2019,Northern region,   14 - 25 weeks,"Total, 15 years and over",4.6,2.7,1.9
35450,Jun2019,Northern region,   14 - 25 weeks, 15-64 years,4.3,2.6,1.6
35451,Jun2019,Northern region,   14 - 25 weeks,  15-19,0.0,0.0,0.0
35452,Jun2019,Northern region,   14 - 25 weeks,  20-24,0.0,0.0,0.0
35453,Jun2019,Northern region,   14 - 25 weeks,  25-44,2.6,1.8,0.0
35454,Jun2019,Northern region,   14 - 25 weeks,  45-54,0.0,0.0,0.0
35455,Jun2019,Northern region,   14 - 25 weeks,  55-64,0.0,0.0,0.0
35456,Jun2019,Northern region,   14 - 25 weeks,  65 years and over,0.0,0.0,0.0
35457,Jun2019,Northern region,   26 weeks ,"Total, 15 years and over",0.0,0.0,0.0
35458,Jun2019,Northern region,   26 weeks , 15-64 years,0.0,0.0,0.0
35459,Jun2019,Northern region,   26 weeks ,  15-19,0.0,0.0,0.0
35460,Jun2019,Northern region,   26 weeks ,  20-24,0.0,0.0,0.0
35461,Jun2019,Northern region,   26 weeks ,  25-44,0.0,0.0,0.0
35462,Jun2019,Northern region,   26 weeks ,  45-54,0.0,0.0,0.0
35463,Jun2019,Northern region,   26 weeks ,  55-64,0.0,0.0,0.0
35464,Jun2019,Northern region,   26 weeks ,  65 years and over,0.0,0.0,0.0
35465,Jun2019,Northern region,   27 weeks or more,"Total, 15 years and over",4.5,2.7,1.8
35466,Jun2019,Northern region,   27 weeks or more, 15-64 years,4.0,2.6,0.0
35467,Jun2019,Northern region,   27 weeks or more,  15-19,0.0,0.0,0.0
35468,Jun2019,Northern region,   27 weeks or more,  20-24,0.0,0.0,0.0
35469,Jun2019,Northern region,   27 weeks or more,  25-44,2.0,1.6,0.0
35470,Jun2019,Northern region,   27 weeks or more,  45-54,0.0,0.0,0.0
35471,Jun2019,Northern region,   27 weeks or more,  55-64,0.0,0.0,0.0
35472,Jun2019,Northern region,   27 weeks or more,  65 years and over,0.0,0.0,0.0
